Code,PageURL,CandidateURL,DiscoveredVia,SourceFilename,IsWPThumbnail,ParentOriginalURL,HTTPStatus,MIMEType,Bytes,Width,Height,LongSide,SHA256,DuplicateOfURL,DuplicateHashGroupSize,Classification,ClassificationReason,VisualInspection,LocalPath,DownloadError,SelectedRole,SelectedPath,SelectedSHA256,ExactBytesPreserved,CodeProposedMainURL,CodeProposedGalleryURLs,CodeMaxCleanResolution,CodeSelectedCount,CodeRejectedCount,CodeRecommendation
GL307,https://theone.vn/san-pham/ghe-gl307,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL307L11LX13-768x480.jpg,html.regex,theone-800-GL307L11LX13-768x480.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL307L11LX13.jpg,200,image/jpeg,35794,768,480,768,98d002dd8f33d1852a360111a2a00b900047c1393e4758d897cb4e3349b1e827,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL307/027_theone-800-GL307L11LX13-768x480.jpg,,,,,false,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL307L11LX13.jpg,,580x580,1,9,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL307,https://theone.vn/san-pham/ghe-gl307,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL307L11LX13-500x313.jpg,html.regex,theone-800-GL307L11LX13-500x313.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL307L11LX13.jpg,200,image/jpeg,19342,500,313,500,06a224da2939bcae56379f6accebe54806f5f2b74b43bc1b2e9a504259ede673,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL307/028_theone-800-GL307L11LX13-500x313.jpg,,,,,false,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL307L11LX13.jpg,,580x580,1,9,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL307,https://theone.vn/san-pham/ghe-gl307,"https://theone.vn/wp-content/uploads/2024/03/theonevn-GL307L11LX13.jpg&quot;,&quot;alt&quot;:&quot;&quot;,&quot;src&quot;:&quot;https://theone.vn/wp-content/uploads/2024/03/theonevn-GL307L11LX13.jpg&quot;,&quot;srcset&quot;:&quot;https://theone.vn/wp-content/uploads/2024/03/theonevn-GL307L11LX13.jpg",html.regex,theonevn-GL307L11LX13.jpg,false,,,,0,0,0,0,,,,REJECT,Malformed HTML-regex URL containing encoded quote payload; not a real attachment URL.,NOT_APPLICABLE,,MALFORMED_HTML_REGEX_URL,,,,false,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL307L11LX13.jpg,,580x580,1,9,USE_PROVISIONALLY_WITH_LOW_RES_DISCLOSURE; exact clean original only 580x580; never upscale.
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309.jpg,html.regex,theonevn-GL309.jpg,false,,200,image/jpeg,48410,580,580,580,40029d1fe9ee1d9c32cc1dc89a01657bb2c63a22c1aabed578457d3d37890877,,1,WATERMARK,"Exact product image, but repeated diagonal theone.vn watermark is visibly embedded in the pixels.",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/030_theonevn-GL309.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309-300x300.jpg,html.regex,theonevn-GL309-300x300.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309.jpg,200,image/jpeg,9374,300,300,300,21f9ee43c78a4517e016e0248a502c6dd8e49fe678b182e7bd86335eb05287f0,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/031_theonevn-GL309-300x300.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309-150x150.jpg,html.regex,theonevn-GL309-150x150.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309.jpg,200,image/jpeg,3819,150,150,150,4a9e7518e0a886d1c3df43181ac34249a76d1e0b736b0a37b3b7ff060a8bdc33,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/032_theonevn-GL309-150x150.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309-500x500.jpg,html.regex,theonevn-GL309-500x500.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309.jpg,200,image/jpeg,20166,500,500,500,b12379a3d4a6afd9230a7569e1150a5cef2458e6e386b6cd590b1b751b36536b,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/033_theonevn-GL309-500x500.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309-100x100.jpg,html.regex,theonevn-GL309-100x100.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309.jpg,200,image/jpeg,2465,100,100,100,3963b4f5b1fb53e8f486ae7e323637131a753a7c6b497b230848435e3aa87939,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/034_theonevn-GL309-100x100.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_1.jpg,html.regex,theonevn-GL309_1.jpg,false,,200,image/jpeg,50906,580,580,580,f62e9a20cf9fede95600f53c2508360287ca54470623ae0493929b31b1b512d3,,1,WATERMARK,"Exact product image, but repeated diagonal theone.vn watermark is visibly embedded in the pixels.",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/035_theonevn-GL309_1.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_1-300x300.jpg,html.regex,theonevn-GL309_1-300x300.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_1.jpg,200,image/jpeg,9403,300,300,300,9651230053a2d0543951f400edd4a2f440e606f4f17ab78d0a637ed23f6b3239,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/036_theonevn-GL309_1-300x300.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_1-150x150.jpg,html.regex,theonevn-GL309_1-150x150.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_1.jpg,200,image/jpeg,3775,150,150,150,2c58f6b91089b07cd41beb76c0060e48fc55147dc0f09daace46ab4b6d2cf83f,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/037_theonevn-GL309_1-150x150.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_1-500x500.jpg,html.regex,theonevn-GL309_1-500x500.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_1.jpg,200,image/jpeg,20624,500,500,500,aacddff62c46346b51daf23e7ff7ab65ef12669c756b09f900796d86d6621d83,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/038_theonevn-GL309_1-500x500.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_1-100x100.jpg,html.regex,theonevn-GL309_1-100x100.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_1.jpg,200,image/jpeg,2373,100,100,100,5b7a2df37e9a0be20d8fea932d7e667586dc4b8a992be87749b82d15dd964731,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/039_theonevn-GL309_1-100x100.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_2.jpg,html.regex,theonevn-GL309_2.jpg,false,,200,image/jpeg,39178,580,580,580,b0f204ad1ffb91e8b9c18cc2a692685f90458ae3b7f83ff205e906a843e178e7,,1,WATERMARK,"Exact product image, but repeated diagonal theone.vn watermark is visibly embedded in the pixels.",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/040_theonevn-GL309_2.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_2-300x300.jpg,html.regex,theonevn-GL309_2-300x300.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_2.jpg,200,image/jpeg,8531,300,300,300,d575b2c7dcf8ebcaa57de7b7e0a9376d1ef4178e287863e85fa5fe0a123f48aa,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/041_theonevn-GL309_2-300x300.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_2-150x150.jpg,html.regex,theonevn-GL309_2-150x150.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_2.jpg,200,image/jpeg,3290,150,150,150,e6098494971fb3200eaeee88d8f9e7cea65fa0f5d51185bf54605e88e3c49e18,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/042_theonevn-GL309_2-150x150.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_2-500x500.jpg,html.regex,theonevn-GL309_2-500x500.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_2.jpg,200,image/jpeg,17896,500,500,500,b479aa49e86d9f0b7d162c020b9ef2c1bb052e7d7e01926f1f33bddebbf3825e,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/043_theonevn-GL309_2-500x500.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_2-100x100.jpg,html.regex,theonevn-GL309_2-100x100.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309_2.jpg,200,image/jpeg,2145,100,100,100,05082c16a4bffbd9889ea480a74b5ee1b45e21d2675134b72f9c925ea011f26b,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/044_theonevn-GL309_2-100x100.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL309.jpg,html.regex,theone-800-GL309.jpg,false,,200,image/jpeg,108846,800,500,800,ef2d054d3a4ce1e72b18b29b5e650f12bfededce7d8806ae89ae2f51c90647da,,1,SUPPLIER_LOGO,Branded marketing collage visibly contains THEONE.VN identity and/or phone number; diagonal watermark also present.,VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/045_theone-800-GL309.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL309-300x188.jpg,html.regex,theone-800-GL309-300x188.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL309.jpg,200,image/jpeg,14086,300,188,300,cdbcfb88c2935f4af0aec0d8e201b37a22cc8c6711a7494029149ab80dd4e095,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/046_theone-800-GL309-300x188.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL309-768x480.jpg,html.regex,theone-800-GL309-768x480.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL309.jpg,200,image/jpeg,51168,768,480,768,4017c01838ace7043c8a3c86d0fcec8eb62ee33f0a888cc19b5a0417910bf801,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/047_theone-800-GL309-768x480.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL309-500x313.jpg,html.regex,theone-800-GL309-500x313.jpg,true,https://theone.vn/wp-content/uploads/2024/03/theone-800-GL309.jpg,200,image/jpeg,28157,500,313,500,c2035740d0f2d9d9ee6ebe1aa7d902c3e196b6530ab177d725ff12530470715d,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL309/048_theone-800-GL309-500x313.jpg,,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL309,https://theone.vn/san-pham/ghe-gl309,"https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309.jpg&quot;,&quot;alt&quot;:&quot;&quot;,&quot;src&quot;:&quot;https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309.jpg&quot;,&quot;srcset&quot;:&quot;https://theone.vn/wp-content/uploads/2024/03/theonevn-GL309.jpg",html.regex,theonevn-GL309.jpg,false,,,,0,0,0,0,,,,REJECT,Malformed HTML-regex URL containing encoded quote payload; not a real attachment URL.,NOT_APPLICABLE,,MALFORMED_HTML_REGEX_URL,,,,false,,,NONE,0,20,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316.jpg,html.regex,theonevn-GL316.jpg,false,,200,image/jpeg,38584,580,580,580,98a57221ac6e58202a2186d2a9ee5c83c63e6bea350fa658ad619afc55c51d4f,,1,WATERMARK,"Exact product image, but repeated diagonal theone.vn watermark is visibly embedded in the pixels.",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/050_theonevn-GL316.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316-300x300.jpg,html.regex,theonevn-GL316-300x300.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316.jpg,200,image/jpeg,8309,300,300,300,6241c75b61c826c56b6ea9c59fb004b64b2f4ac82c8171d608679c9202cd7210,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/051_theonevn-GL316-300x300.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316-150x150.jpg,html.regex,theonevn-GL316-150x150.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316.jpg,200,image/jpeg,3560,150,150,150,f1fcdec00dc6fa49c2cec1d11058b392cdd27878f7e54c8323693dca63a44c16,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/052_theonevn-GL316-150x150.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316-500x500.jpg,html.regex,theonevn-GL316-500x500.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316.jpg,200,image/jpeg,17322,500,500,500,a45d6b5e84d5d4dbb75de5320d1fe3175c4d5e65a0ccf0244a5704dbe31e2bc6,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/053_theonevn-GL316-500x500.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316-100x100.jpg,html.regex,theonevn-GL316-100x100.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316.jpg,200,image/jpeg,2329,100,100,100,8ce4edab43f4b20cd010f8d95961a443a46504b12b04e5786eef0a9f27da1642,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/054_theonevn-GL316-100x100.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_1.jpg,html.regex,theonevn-GL316_1.jpg,false,,200,image/jpeg,36713,580,580,580,a80a79cd856a5c962cb7498203207f72e70cf1dd0e78353f73591892acd0ec4b,,1,WATERMARK,"Exact product image, but repeated diagonal theone.vn watermark is visibly embedded in the pixels.",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/055_theonevn-GL316_1.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_1-300x300.jpg,html.regex,theonevn-GL316_1-300x300.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_1.jpg,200,image/jpeg,7460,300,300,300,ddfa81550898958b1101f6048e27d0244a07d7e4af94436571baa4c8b685ee71,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/056_theonevn-GL316_1-300x300.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_1-150x150.jpg,html.regex,theonevn-GL316_1-150x150.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_1.jpg,200,image/jpeg,3186,150,150,150,ab9d710cfccd1ba48c8c8999ec171d21318e4413dc0e34ca324a58906dfca386,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/057_theonevn-GL316_1-150x150.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_1-500x500.jpg,html.regex,theonevn-GL316_1-500x500.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_1.jpg,200,image/jpeg,15795,500,500,500,f43a83860651c84e7ac25cd986724d073aeaf0bf136f7bbdff5e495429375443,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/058_theonevn-GL316_1-500x500.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_1-100x100.jpg,html.regex,theonevn-GL316_1-100x100.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_1.jpg,200,image/jpeg,2170,100,100,100,0f397829b625b360fa9e9a3af6ab9e13e59d98f3362d3fd4014c0bc685faae63,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/059_theonevn-GL316_1-100x100.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_2.jpg,html.regex,theonevn-GL316_2.jpg,false,,200,image/jpeg,42413,580,580,580,7f9515e9900d912e276783a61fcba1765a828b62d726ec947d8fa22f41e05f82,,1,WATERMARK,"Exact product image, but repeated diagonal theone.vn watermark is visibly embedded in the pixels.",VISUAL_INSPECTED,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/060_theonevn-GL316_2.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
GL316,https://theone.vn/san-pham/ghe-gl316,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_2-300x300.jpg,html.regex,theonevn-GL316_2-300x300.jpg,true,https://theone.vn/wp-content/uploads/2022/12/theonevn-GL316_2.jpg,200,image/jpeg,9052,300,300,300,925bb6d121af866ad15b83e51880e494669ae5f82310fa2b063fc9b49cfb4905,,1,DUPLICATE,"WordPress resized derivative of an original attachment; inferior duplicate, not a separate gallery asset.",INFERRED_DERIVATIVE,C:/Users/Admin/.codex/visualizations/2026/07/16/019f6a5a-f60f-72d3-8f66-398492e30693/v10-04-image-harvest/raw/GL316/061_theonevn-GL316_2-300x300.jpg,,,,,false,,,NONE,0,19,"NO_CLEAN_EXACT; do not substitute, crop, blur, redraw, or upscale a rejected candidate."
